filename	acq_time	scan_exclusion_reason
dwi/sub-HML0350_ses-01_dwi.nii.gz	2024-02-11T07:54:05.422500	no_valid_rpe
fmap/sub-HML0350_ses-01_dir-PA_epi.nii.gz	2024-02-11T08:03:14.632500	wrong_phase_encode_direction
