filename	acq_time	scan_exclusion_reason
dwi/sub-HML0575_ses-01_dwi.nii.gz	2024-09-26T07:27:09.165000	no_valid_rpe
fmap/sub-HML0575_ses-01_dir-PA_epi.nii.gz	2024-09-26T07:36:09.017500	wrong_phase_encode_direction
