filename	acq_time	scan_exclusion_reason
dwi/sub-HML0502_ses-01_dwi.nii.gz	2024-08-13T07:11:39.950000	no_valid_rpe
fmap/sub-HML0502_ses-01_dir-PA_epi.nii.gz	2024-08-13T07:20:45.660000	wrong_phase_encode_direction
