filename	acq_time	scan_exclusion_reason
perf/sub-HML0752_ses-01_acq-prod_m0scan.nii.gz	2025-01-16T08:57:31.562500	no_valid_asl
perf/sub-HML0752_ses-01_acq-prod_asl.nii.gz	2025-01-16T08:59:26.525000	missing_volumes
