filename	acq_time	scan_exclusion_reason
dwi/sub-HML0097_ses-01_dwi.nii.gz	2023-06-06T08:07:55.530000	no_valid_rpe
fmap/sub-HML0097_ses-01_dir-PA_epi.nii.gz	2023-06-06T08:17:16.057500	wrong_phase_encode_direction
