filename	acq_time	scan_exclusion_reason
perf/sub-HML0705_ses-01_acq-prod_m0scan.nii.gz	2025-01-27T08:19:26.712500	wrong_phase_encode_direction
perf/sub-HML0705_ses-01_acq-prod_asl.nii.gz	2025-01-27T08:21:16.340000	wrong_phase_encode_direction
