filename	acq_time	scan_exclusion_reason
dwi/sub-HML0070_ses-01_dwi.nii.gz	2023-02-10T08:06:41.072500	no_valid_rpe
fmap/sub-HML0070_ses-01_dir-PA_epi.nii.gz	2023-02-10T08:15:44.875000	wrong_phase_encode_direction
