filename	acq_time	scan_exclusion_reason
dwi/sub-HML0282_ses-01_dwi.nii.gz	2023-12-08T07:04:03.020000	no_valid_rpe
fmap/sub-HML0282_ses-01_dir-PA_epi.nii.gz	2023-12-08T07:13:12.155000	wrong_phase_encode_direction
